favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
3,Twitter Web Client,@rosenwald_eric @MotherFalcker why is AWW in red on second image pls TY,rosenwald_eric,False,Mon Mar 13 13:04:05 +0000 2017,1,841273658844823553
5,Twitter Web Client,@rosenwald_eric @MotherFalcker please do last week august 1st week of september,rosenwald_eric,False,Mon Mar 13 13:04:27 +0000 2017,0,841273752260345857
219,Twitter Web Client,"This is my story, reported here. Excellent supplemental chart.

https://t.co/3cH6UuHQq4 https://t.co/LTluVQwwt2",,False,Mon Mar 13 13:05:09 +0000 2017,150,841273929687810048
110,Twitter Web Client,"very nice chart, following 

https://t.co/3cH6UuHQq4 https://t.co/LTluVQwwt2",,False,Mon Mar 13 13:05:59 +0000 2017,68,841274139629494272
10,Twitter Web Client,"@rosenwald_eric No, doesn't follow. Easy to geotag. The return flight fits perfectly, to the minute. I've asked about either leg",rosenwald_eric,False,Mon Mar 13 13:10:29 +0000 2017,2,841275272385171457
413,Twitter Web Client,"Yes @KellyannePolls but what can hotpockets do? 
Inquiring minds want to know.",,False,Mon Mar 13 13:38:09 +0000 2017,93,841282234057392129
61,Twitter Web Client,".@stuxnetsource @SasbenJr every time they try to trip up my girl Laurelai she just pwns them, it's embarrassing",stuxnetsource,False,Mon Mar 13 13:55:45 +0000 2017,14,841286663271809025
3,Twitter Web Client,@grandma_mickey @wordpressdotcom @20committee,grandma_mickey,False,Mon Mar 13 14:08:12 +0000 2017,0,841289797893267457
397,Twitter Web Client,"Hi there lads

Feeling nervous?

#США #США #США 
#Wikileaks
#Guccifer2
#FISA 

https://t.co/kzTpFSMtIf https://t.co/DvC1TvKJUT",,False,Mon Mar 13 14:10:31 +0000 2017,164,841290380767305729
276,Twitter Web Client,"Oooh, I'm being directly tweeted by @RussianEmbassy

can you give @PutinRF_Eng my invitation? 
https://t.co/LbxMDnWx95",,False,Mon Mar 13 14:11:58 +0000 2017,109,841290744287678464
442,Twitter Web Client,"Surely all that now follows is that ""failing Louise Mensch"" tweet from @RealDonaldTrump

We can do this!
#Guccifer2 
https://t.co/kzTpFSMtIf",,False,Mon Mar 13 14:13:19 +0000 2017,213,841291083556495360
375,Twitter Web Client,Looks like @RussianEmbassy and one of its Putinbots @EmperorHubris got caught out there. Luckily I grabbed the dele… https://t.co/wuIfjO0hSU,,False,Mon Mar 13 14:20:24 +0000 2017,252,841292866081165312
51,Twitter Web Client,"Careful with that Tweetdeck, @RussianEmbassy @EmperorHubris. @PutinRF_Eng makes ""diplomatic"" failure tough #Churkin… https://t.co/HWAbrggJby",,False,Mon Mar 13 14:22:30 +0000 2017,27,841293394529964032
132,Twitter Web Client,"They do, actually. They love messing around. 

It's how I caught them so often. 

Right Peter Chayaron?… https://t.co/wYq7XXah7M",,False,Mon Mar 13 14:24:37 +0000 2017,41,841293929765056513
140,Twitter Web Client,"Yes, but I've always known my work on this matter is right. So it's just gravy.

#FISA

https://t.co/kzTpFSMtIf https://t.co/5MKk6SsoSC",,False,Mon Mar 13 14:27:12 +0000 2017,42,841294579194310657
74,Twitter Web Client,"Well, @Russia is a world power when it comes to snowflakes. @RussianEmbassy 
https://t.co/kzTpFSMtIf https://t.co/e2lqdvQ40W",,False,Mon Mar 13 14:29:31 +0000 2017,21,841295162814939137
21,Twitter Web Client,"@franz_in_space @TradWifer @RussianEmbassy @EmperorHubris @FBI @GCHQ because the Embassy runs the account, or its IP shows it on botnet",franz_in_space,False,Mon Mar 13 14:31:28 +0000 2017,5,841295653229740036
11,Twitter Web Client,@TrumpHatesFacts @th3j35t3r @Jose_Pagliery ty ty. will get to work on it now.,TrumpHatesFacts,False,Mon Mar 13 14:34:33 +0000 2017,3,841296425417900032
236,Twitter Web Client,"And pursuant to the #FISA warrant I reported on Nov 7th, now, so does the @FBI. :) https://t.co/XRn47vGvQ4",,False,Mon Mar 13 14:36:00 +0000 2017,165,841296792947957760
31,Twitter Web Client,"ooohhhhh

https://t.co/kzTpFSMtIf https://t.co/86PC52Ersm",,False,Mon Mar 13 14:37:10 +0000 2017,18,841297087849463808
37,Twitter Web Client,.@v12hockey @RussianEmbassy @guardian @BBCBreaking @FT @foreignoffice agreed https://t.co/kzTpFSMtIf https://t.co/PFUkEp1Ua1,v12hockey,False,Mon Mar 13 14:37:30 +0000 2017,9,841297168023576576
495,Twitter Web Client,"Fuck 'em. 

https://t.co/kzTpFSMtIf https://t.co/6NoDEMawqA",,False,Mon Mar 13 14:38:56 +0000 2017,92,841297528679215104
136,Twitter Web Client,Some were asking about my links to intelligence sources. I can reveal that @RussianEmbassy is a long-time fan. https://t.co/UneOMf94Yy,,False,Mon Mar 13 14:43:59 +0000 2017,53,841298801029713920
108,Twitter Web Client,"Today's welcome confirmation I make @PutinRF nervous is only the latest of @RussianEmbassy tweets to me, 2014-2016 https://t.co/5pLSgix8Zl",,False,Mon Mar 13 14:46:24 +0000 2017,43,841299408184569856
184,Twitter Web Client,I love how @theresa_may helped @RealDonaldTrump get over his fear of stairs. https://t.co/1LyFgxwlNS,,False,Mon Mar 13 14:47:54 +0000 2017,78,841299786884100097
84,Twitter Web Client,.@JimXfield @RussianEmbassy @PutinRF_Eng it seems to bother the Russian embassy https://t.co/kzTpFSMtIf https://t.co/jEcLVVZWxW,JimXfield,False,Mon Mar 13 14:51:58 +0000 2017,40,841300812320108549
159,Twitter Web Client,Published  exclusive by @stuxnetsource last night - @JulianAssange gets Russian hosting a week before Podesta leak https://t.co/kzTpFSMtIf,,False,Mon Mar 13 14:54:34 +0000 2017,149,841301462978330625
1070,Twitter Web Client,"This is the story that's got @RussianEmbassy so afraid. Unmaking Peter Chayanov, Russian hacker and @Wikileaks host https://t.co/kzTpFSMtIf",,False,Mon Mar 13 14:55:12 +0000 2017,1000,841301625075556352
264,Twitter Web Client,"There is every possibility that Chayanov is also #Guccifer2, as the cherry on top. #FISA  https://t.co/kzTpFSMtIf",,False,Mon Mar 13 14:56:20 +0000 2017,195,841301911282286592
81,Twitter Web Client,Wasn't it rude enough? My bad. https://t.co/uONWRsb0JC,,False,Mon Mar 13 14:58:42 +0000 2017,5,841302504830824448
11,Twitter Web Client,@Stefan_Laurell @th3j35t3r brought tears to my eyes when they went into the oath.,Stefan_Laurell,False,Mon Mar 13 15:01:16 +0000 2017,1,841303151068225537
137,Twitter Web Client,"all @wikileaks trolls are welcome to jump into my mentions.

I heart breadcrumbs.

@GCHQ https://t.co/wPEGa7VZ73",,False,Mon Mar 13 15:05:21 +0000 2017,27,841304179880665091
2,Twitter Web Client,@ItsOnYouThough @stuxnetsource SVB..?,ItsOnYouThough,False,Mon Mar 13 15:05:45 +0000 2017,1,841304278975303680
201,Twitter Web Client,"ORLY?

@Stuxnetsource 

https://t.co/kzTpFSMtIf https://t.co/GGfusrIj4L",,False,Mon Mar 13 15:06:21 +0000 2017,165,841304429324300288
25,Twitter Web Client,"@stuxnetsource @Girrali @cmdrdbleagle beagle is a  kremlin troll. Take @th3j35t3r sage advice ""you're not the fuckface whisperer""",stuxnetsource,False,Mon Mar 13 15:07:33 +0000 2017,8,841304733851742208
11,Twitter Web Client,@stuxnetsource @Girrali @cmdrdbleagle just because they @ you does not confer on you any obligation to respond,stuxnetsource,False,Mon Mar 13 15:07:52 +0000 2017,2,841304812046147584
2,Twitter Web Client,@b_ofrights @Remero @painter_nancy @20committee @lrozen you're right about Holland,b_ofrights,False,Mon Mar 13 15:57:07 +0000 2017,1,841317205077819393
21,Twitter Web Client,Hmmm. @borzou https://t.co/2OGTueQDoy,borzou,False,Mon Mar 13 16:06:20 +0000 2017,7,841319526599950336
4,Twitter Web Client,"@catfitz I blocked you before, no idea why. I now know your bona fides are solid. Sorry. x",catfitz,False,Mon Mar 13 16:09:35 +0000 2017,1,841320343751008256
62,Twitter Web Client,"Exactly. Everybody who has @ - ed @stuxnetsource with complaints has been wrong.
These are web servers.… https://t.co/cU1A9g7iiR",,False,Mon Mar 13 16:14:15 +0000 2017,23,841321515996049413
3,Twitter Web Client,@b_ofrights @Remero @painter_nancy @20committee Nope.,b_ofrights,False,Mon Mar 13 16:16:00 +0000 2017,0,841321956150505472
4,Twitter Web Client,@painter_nancy @safety_refinery @b_ofrights @kittenninja42 @Remero @20committee she is not,painter_nancy,False,Mon Mar 13 16:16:08 +0000 2017,0,841321993760829440
29,Twitter Web Client,"@painter_nancy @20committee @b_ofrights @lrozen consider the source. 
Jury Grand Federal rearrange into a well-known phrase or saying",painter_nancy,False,Mon Mar 13 16:17:09 +0000 2017,13,841322247306526720
56,Twitter Web Client,"""Investigating Trump, FBI Sees No Clear Link to Russia"" https://t.co/Us3pwoaK01",,False,Mon Mar 13 16:17:39 +0000 2017,29,841322373081120769
6,Twitter Web Client,"@602Erik w genuine respect I think she knows more about this than you do, not meant as an insult at all",602Erik,False,Mon Mar 13 16:20:00 +0000 2017,1,841322965421703173
6,Twitter Web Client,@602Erik none of your objections have held up. She has internet backbone access and knows what she is about,602Erik,False,Mon Mar 13 16:20:29 +0000 2017,1,841323085835972608
4,Twitter Web Client,@painter_nancy @20committee @b_ofrights @lrozen https://t.co/DLn7pG2z1p,painter_nancy,False,Mon Mar 13 16:22:04 +0000 2017,1,841323484861067264
103,Twitter Web Client,".@MalcolmSpellman No. My point was that story is bullshit, and this story is also bullshit. https://t.co/2OGTueQDoy",MalcolmSpellman,False,Mon Mar 13 16:23:15 +0000 2017,30,841323781469683713
66,Twitter Web Client,@MalcolmSpellman for Trump. For Putin. For your sleep patterns. For everything else it will kick ass.,MalcolmSpellman,False,Mon Mar 13 16:24:03 +0000 2017,10,841323984830550016
408,Twitter Web Client,"My point was to say that this headline was bullshit, and so is the Senate Intel Cttee story.
Things are terrible fo… https://t.co/qHPY97MZhN",,False,Mon Mar 13 16:24:55 +0000 2017,198,841324203609579520
152,Twitter Web Client,Other things I have correctly called as bullshit at the time include the @WashingtonPost @nakashimae story the FBI 'cleared @GenFlynn',,False,Mon Mar 13 16:26:34 +0000 2017,48,841324616597549056
661,Twitter Web Client,Things could not be worse for Trump and team in the matter of United States vs @PutinRF. Step forward and you shall be heard. #TrumpRussia,,False,Mon Mar 13 16:27:31 +0000 2017,354,841324856302002178
30,Twitter Web Client,@MalcolmSpellman I am not wrong.,MalcolmSpellman,False,Mon Mar 13 16:28:36 +0000 2017,4,841325129770651648
39,Twitter Web Client,"@realityinbytes @borzou @BuzzFeedNews @RepSwalwell @Khanoisseur story is completely and utterly wrong.
You are welcome.",realityinbytes,False,Mon Mar 13 16:31:14 +0000 2017,7,841325791258517504
601,Twitter Web Client,"Tip for MSM reporters: ""I have seen no evidence"" ≠ ""There is no evidence""
#FISA 
#TrumpRussia 

https://t.co/75kWmiMjE6",,False,Mon Mar 13 16:33:17 +0000 2017,308,841326305970966528
239,Twitter Web Client,"""James Comey Gave Me a Glomar Response And I Reported It As A Denial""
All MSM Ever
#TrumpRussia 
https://t.co/75kWmiMjE6",,False,Mon Mar 13 16:34:35 +0000 2017,146,841326635357999105
118,Twitter Web Client,bingo https://t.co/NAIA8OohuA,,False,Mon Mar 13 16:39:55 +0000 2017,33,841327976541216768
152,Twitter Web Client,"That too, also bullshit. And the story on Senate Intel is bullshit.

to believe it, you must disbelieve all recent… https://t.co/ve031LhJuF",,False,Mon Mar 13 16:41:22 +0000 2017,92,841328339876995072
20,Twitter Web Client,@MelissaJPeltier it's less than two months in lol,MelissaJPeltier,False,Mon Mar 13 16:44:09 +0000 2017,4,841329042305486848
35,Twitter Web Client,"@borzou @LizButlerDidIt @PissedEgg yes, story is, as I say, bullshit.",borzou,False,Mon Mar 13 16:44:52 +0000 2017,4,841329224153731072
168,Twitter Web Client,"I make it under two months, fellow English patriot. https://t.co/qPtZQRPRQr",,False,Mon Mar 13 16:45:40 +0000 2017,51,841329424444342276
55,Twitter Web Client,"A similar Buzzfeed story to today's: https://t.co/8kwxBJ5lQe
actual:
https://t.co/uwTO7jUrvi",,False,Mon Mar 13 16:51:52 +0000 2017,47,841330983714578436
34,Twitter Web Client,"Bizarre headline and story, also in Buzzfeed, same byline. Calls declassified intel report 'the report' https://t.co/nYu95sIA9e",,False,Mon Mar 13 16:53:59 +0000 2017,26,841331516680613889
82,Twitter Web Client,"Literally, this story makes no mention that the declassified intel report is a small part of a classified report. https://t.co/nYu95sIA9e",,False,Mon Mar 13 16:55:16 +0000 2017,57,841331838438264832
39,Twitter Web Client,"Another story same publication, same byline: https://t.co/3LzpeSDiV7",,False,Mon Mar 13 16:56:45 +0000 2017,29,841332213530648577
39,Twitter Web Client,"Before election day, vs @Evan_McMullin; while Russia hawk Petraeus in running for sec state
https://t.co/yONEUc7RPa

https://t.co/iocWxhDPzy",,False,Mon Mar 13 17:00:22 +0000 2017,63,841333124667756546
174,Twitter Web Client,this is very Miss Marple @RussianEmbassy https://t.co/NWmWa72SHh,,False,Mon Mar 13 17:09:59 +0000 2017,75,841335544437231616
300,Twitter Web Client,"We are not friends anymore #deadtome 

:) https://t.co/H7BzMoHPWR",,False,Mon Mar 13 17:10:27 +0000 2017,29,841335659700899840
8,Twitter Web Client,"@Susan_Hennessey sleight (autocorrect) and of course, it is the Ivancept",Susan_Hennessey,False,Mon Mar 13 17:11:16 +0000 2017,4,841335865003651075
227,Twitter Web Client,"The Ivancept

why Putinbots appeared in my feed with new account name 'Get a warrant NSA' https://t.co/GlJ4m0aKNg",,False,Mon Mar 13 17:12:16 +0000 2017,116,841336118998118400
32,Twitter Web Client,@20committee sounds like someone we know,20committee,False,Mon Mar 13 17:13:51 +0000 2017,10,841336515171094528
163,Twitter Web Client,.@akaCorbinDallas I'm can't hold everybody's trembling hand. Investigation proceeds. Case proceeds. System working. @20committee @th3j35t3r,akaCorbinDallas,False,Mon Mar 13 17:17:19 +0000 2017,53,841337387611500544
81,Twitter Web Client,@20committee https://t.co/XOMQSBLXy2,20committee,False,Mon Mar 13 17:18:05 +0000 2017,8,841337581707091969
85,Twitter Web Client,.@studiocafebleu @Susan_Hennessey I wasn't kidding about this RIS co-ordinated line. Putinbot March 6 cc… https://t.co/VXXLUaPKCj,studiocafebleu,False,Mon Mar 13 17:23:50 +0000 2017,65,841339027928338433
2,Twitter Web Client,@602Erik @Kris_Sacrebleu @Redpainter1 @stuxnetsource did Kris delete these tweets? I can't find any on her TL,602Erik,False,Mon Mar 13 17:44:10 +0000 2017,2,841344144429711360
63,Twitter Web Client,@20committee I trust in point one the keyword is 'Obama',20committee,False,Mon Mar 13 17:47:11 +0000 2017,13,841344904093683712
3,Twitter Web Client,@TrumpHatesFacts @th3j35t3r @stuxnetsource @602Erik @paulvixie no idea,TrumpHatesFacts,False,Mon Mar 13 18:28:59 +0000 2017,4,841355423294861316
170,Twitter Web Client,"August 19-22
N555LR
@MichaelCohen212?

y/n?

https://t.co/3cH6UuHQq4 https://t.co/w9UWeYuyFs",,False,Mon Mar 13 18:38:02 +0000 2017,132,841357702416728071
12,Twitter Web Client,@TomRtweets @EsotericCD @20committee this is not going to be at all good for Israel when story comes out @yuri_bezmenov @michaelharrisdr,TomRtweets,False,Mon Mar 13 18:50:41 +0000 2017,9,841360887197925377
151,Twitter Web Client,"Me!!

https://t.co/kzTpFSMtIf https://t.co/a4gT3C5dw5",,False,Mon Mar 13 19:13:50 +0000 2017,34,841366710083059712
4,Twitter Web Client,@pinto_p @602Erik @JoshM_White @th3j35t3r @stuxnetsource SEOD,pinto_p,False,Mon Mar 13 19:17:27 +0000 2017,1,841367622113480706
9,Twitter Web Client,"@tsteele93 @stuxnetsource @wikileaks I appreciate it, but I seem to be doing sort of OK on this thing.",tsteele93,False,Mon Mar 13 20:10:41 +0000 2017,1,841381018863050752
2,Twitter Web Client,@JaybecJay @Fanny57 when,JaybecJay,False,Mon Mar 13 20:11:14 +0000 2017,0,841381157006692352
20,Twitter Web Client,@stuxnetsource @devknoll @SasbenJr Russia is using hosting server to see who reads wikileaks?,stuxnetsource,False,Mon Mar 13 20:19:56 +0000 2017,22,841383346253004800
1,Twitter Web Client,@stuxnetsource @devknoll @SasbenJr you did,stuxnetsource,False,Mon Mar 13 20:22:51 +0000 2017,0,841384080415555585
4,Twitter Web Client,@devknoll @stuxnetsource @SasbenJr oh fuck @20committee @pwnallthethings @gchq @nsagov look up everything above,devknoll,False,Mon Mar 13 20:24:45 +0000 2017,2,841384559279235072
2,Twitter Web Client,"@SasbenJr @stuxnetsource @devknoll that sounds ominous AF, speaking to a stacy over here",SasbenJr,False,Mon Mar 13 20:26:08 +0000 2017,0,841384905850404867
0,Twitter Web Client,"@devknoll thank you, sir",devknoll,False,Mon Mar 13 20:31:23 +0000 2017,0,841386225659453447
1,Twitter Web Client,@devknoll @SasbenJr @stuxnetsource please translate,devknoll,False,Mon Mar 13 20:32:17 +0000 2017,0,841386452474875907
3,Twitter Web Client,@SasbenJr @devknoll @stuxnetsource front ends for encryption have keys meaning log-ins and russia uses something proxies in this way? (try),SasbenJr,False,Mon Mar 13 20:33:28 +0000 2017,5,841386753235832832
9,Twitter Web Client,"@devknoll Glomar, is good news means investigation ongoing 

my first blogpost, skip to the white knight part about comey hold on",devknoll,False,Mon Mar 13 20:34:47 +0000 2017,8,841387084212494337
366,Twitter Web Client,@devknoll go to Comey section. He is straight up. Lay all I own on it.  https://t.co/LbxMDnWx95,devknoll,False,Mon Mar 13 20:36:13 +0000 2017,281,841387444071206912
3,Twitter Web Client,@stuxnetsource @devknoll @SasbenJr what could be done to it?,stuxnetsource,False,Mon Mar 13 20:38:32 +0000 2017,2,841388028274888705
3,Twitter Web Client,@stuxnetsource @devknoll @SasbenJr what bad thing could be done to the reader of wikileaks by messing with its server?,stuxnetsource,False,Mon Mar 13 20:40:20 +0000 2017,6,841388478680190978
5,Twitter Web Client,@SasbenJr @devknoll @stuxnetsource you mean this means that WL must by definition have actually collaborated with this server host,SasbenJr,False,Mon Mar 13 20:41:28 +0000 2017,4,841388764920479745
1,Twitter Web Client,@SasbenJr @devknoll @stuxnetsource must have given them what ordinary folks would think of as a site password?,SasbenJr,False,Mon Mar 13 20:41:54 +0000 2017,1,841388875142565891
1,Twitter Web Client,"@devknoll @SasbenJr @stuxnetsource must have handed it over voluntarily, Gerald?",devknoll,False,Mon Mar 13 20:45:36 +0000 2017,1,841389807360176132
11,Twitter Web Client,"@devknoll @SasbenJr @stuxnetsource well, apart from literally everything else in this story including how Chayanov deleted his account....",devknoll,False,Mon Mar 13 20:47:55 +0000 2017,5,841390388657156097
5,Twitter Web Client,"@devknoll @SasbenJr @stuxnetsource .... what was on his account, and all the Putin and wiki trolls defending him",devknoll,False,Mon Mar 13 20:48:15 +0000 2017,4,841390471389818880
2,Twitter Web Client,@devknoll @stuxnetsource @SasbenJr https://t.co/wjyFBC5rEg,devknoll,False,Mon Mar 13 20:49:05 +0000 2017,3,841390681893552128
7,Twitter Web Client,@devknoll @stuxnetsource @SasbenJr see what this dude was responding to after @OpFerguson outed Chayanov https://t.co/wjyFBC5rEg,devknoll,False,Mon Mar 13 20:49:26 +0000 2017,4,841390771987206144
33,Twitter for iPhone,Well see @stuxnetsource did the SIGINT and I did the OSINT. https://t.co/gH66QF3kL4,,False,Mon Mar 13 21:16:00 +0000 2017,14,841397455845490688
1,Twitter Web Client,@CrazyFindsaWay @stuxnetsource so you said,CrazyFindsaWay,False,Mon Mar 13 21:26:36 +0000 2017,0,841400122424586245
1,Twitter Web Client,@BrickHousewall @stuxnetsource @devknoll @SasbenJr sounds like it could be,BrickHousewall,False,Mon Mar 13 21:28:00 +0000 2017,2,841400476314800128
11,Twitter Web Client,@devknoll @stuxnetsource @BrickHousewall @SasbenJr non conclusive note. RIS usually accuse everyone else of what they do themselves,devknoll,False,Mon Mar 13 21:28:29 +0000 2017,7,841400595726626816
4,Twitter Web Client,"@devknoll @stuxnetsource @BrickHousewall @SasbenJr when I was at HS, putintrolls regularly accused us of phishing readers in some way",devknoll,False,Mon Mar 13 21:28:54 +0000 2017,3,841400701473476608
2,Twitter Web Client,"@devknoll @stuxnetsource @BrickHousewall @SasbenJr bollocks, obviously. but a pretty good clue that's what Russia does",devknoll,False,Mon Mar 13 21:29:20 +0000 2017,1,841400812211449861
21,Twitter Web Client,@devknoll which oath now. do you mean his letter? He did not perjure himself before congress. he gave a glomar response,devknoll,False,Mon Mar 13 21:30:23 +0000 2017,10,841401074321895426
6,Twitter Web Client,@KirithSotheril lol,KirithSotheril,False,Mon Mar 13 21:34:28 +0000 2017,0,841402104317136896
24,Twitter Web Client,@devknoll see my tweet here and embedded link. Comey has never perjured himself. Comey is against Trump https://t.co/9VK11hoM86,devknoll,False,Mon Mar 13 21:36:47 +0000 2017,18,841402687048556544
34,Twitter Web Client,"@devknoll I'm sorry, I misunderstood. Yes. That response forced him into letter, along with an element of blackmail by NYPD and RIS FBI",devknoll,False,Mon Mar 13 21:45:38 +0000 2017,18,841404911317327872
0,Twitter Web Client,@devknoll who asked that question,devknoll,False,Mon Mar 13 21:45:51 +0000 2017,0,841404966875078657
7,Twitter Web Client,@devknoll NYPD corrupt cops chiefs were (cf Erik Prince iv) saying they would hold a press conference if he did not. He aimed at least bad,devknoll,False,Mon Mar 13 21:46:54 +0000 2017,7,841405232504569856
172,Twitter Web Client,"Putinbot says what?

you can see the incredibly closely aligned number of tweets and likes on this account. Bot 'li… https://t.co/rzhczv2Q5c",,False,Mon Mar 13 21:48:49 +0000 2017,66,841405714434314241
376,Twitter Web Client,"""Because I am a Putinbot from Russia with 292,000 tweets, and yet 237,000 likes"" https://t.co/M6ABh9jfqh",,False,Mon Mar 13 21:49:32 +0000 2017,117,841405893849862144
497,Twitter Web Client,"A putinbot will usually often have an insane number of likes. My most recent fave had 35 tweets and over 10,000 likes. :)",,False,Mon Mar 13 21:51:22 +0000 2017,139,841406356053712898
568,Twitter Web Client,"Then they're missing a trick. Because I'm spying on them.

God bless America. https://t.co/V69MCKYNJo",,False,Mon Mar 13 21:59:30 +0000 2017,118,841408401343143937
280,Twitter Web Client,"weird, did a search on 'Assange' in my google photos and this got returned what is it trying to say lol https://t.co/1fGUmK3VAS",,False,Mon Mar 13 22:53:28 +0000 2017,108,841421985926283265
103,Twitter Web Client,"Actually, this thought did occur. Is it the same hotel? Bueller? https://t.co/3GM8Pc5Oe7",,False,Mon Mar 13 23:38:49 +0000 2017,37,841433398191226880
9,Twitter Web Client,@SchulerDiane @AnnieMcCarren where can I buy one,SchulerDiane,False,Mon Mar 13 23:40:22 +0000 2017,1,841433785342259200
114,Twitter Web Client,with patriot lawyers @MarkSZaidEsq and @BradMossEsq working with @JMadisonProject yes I did https://t.co/JtgVACcVP3,,False,Mon Mar 13 23:44:28 +0000 2017,60,841434817166233600
405,Twitter Web Client,Yes. And Rudy Giuliani withdrew from consideration as Sec State two days after we even sent the FBI FOIA in https://t.co/RVjAPSe2ub,,False,Mon Mar 13 23:45:14 +0000 2017,258,841435011882602497
5,Twitter Web Client,@SusanKeckler @MarkSZaidEsq @BradMossEsq @JMadisonProject maybe they have slots :),SusanKeckler,False,Mon Mar 13 23:46:27 +0000 2017,1,841435317936742403
113,Twitter Web Client,"I wrote seven pages of FOIA questions on the @FBIRecordsVault, Prince, Flynn and Giuliani leak scandals w… https://t.co/ExZtFvvg1o",,False,Mon Mar 13 23:50:21 +0000 2017,59,841436299101908992
6,Twitter Web Client,@stuxnetsource @YourAnonNews @Teelin YANdex obviously knows they are caught yes,stuxnetsource,False,Mon Mar 13 23:53:02 +0000 2017,3,841436974988840961
153,Twitter Web Client,#FISA story not my only #Natsec report. Here's where I showed @Snowden Russian asset before left @NSAGov.… https://t.co/urCOsQ7Ncj,,False,Mon Mar 13 23:55:25 +0000 2017,106,841437575508299776
719,Twitter Web Client,RIS @JulianAssange conspired with @MashiRafael and @PutinRF to exfiltrate @Snowden BEFORE he stole America's secret… https://t.co/Teo3UQe1PI,,False,Mon Mar 13 23:56:38 +0000 2017,733,841437880711016448
78,Twitter Web Client,Hope @mike_pence serves Ecuador and @MashiRafael exactly what they deserve for playing Mussolini to @PutinRF Hitler… https://t.co/4bcxCmbT1N,,False,Mon Mar 13 23:58:02 +0000 2017,53,841438230679584768
296,Twitter Web Client,"Letter between head of Ecuador spy service &amp; Russian ambassador, flying FSB Cuba chief in for an ""exfiltrate… https://t.co/jDitQIxGGI",,False,Tue Mar 14 00:00:20 +0000 2017,266,841438809753583617
180,Twitter Web Client,Amazing how STUPID Russian diplomats can be. Getting SIGINT-ed by a rank amateur on #SnowdenOp #SMH @RussianEmbassy… https://t.co/H4q20nVtTz,,False,Tue Mar 14 00:01:56 +0000 2017,122,841439214717788160
2,Twitter for iPhone,@devknoll rightly curious. Will flag to IC. Is exactly as it appears to be,devknoll,False,Tue Mar 14 00:10:56 +0000 2017,0,841441479075745792
5,Twitter for iPhone,@devknoll legally yes. It's a great thought that had not yet occurred to me. I hope @FBI deposes Lamar Smith,devknoll,False,Tue Mar 14 00:11:38 +0000 2017,2,841441656931012608
76,Twitter for iPhone,The day after the Russia-Ecuador @Snowden meeting he sent his only legal email to @nsagov - showing he worked on… https://t.co/06ULA5m1UF,LouiseMensch,False,Tue Mar 14 00:16:41 +0000 2017,62,841442924407771136
781,Twitter for iPhone,Edward @Snowden was not a whistleblower. He was a spy who stole to order. @julianassange @mashirafael @putinrf… https://t.co/wuIyHQhlXu,,False,Tue Mar 14 00:18:26 +0000 2017,651,841443368257359873
29,Twitter for iPhone,Pueden pedir al Coronel Kazalupov que traduzca para ellos. #TrumpRusia #SnowdenOp cc @ananavarro https://t.co/u9CHsxlsXM,,False,Tue Mar 14 00:22:25 +0000 2017,12,841444370708606977
2,Twitter for iPhone,@RussianEmbassy @Snowden @PutinRF cc the above my girl @ananavarro,LouiseMensch,False,Tue Mar 14 00:22:45 +0000 2017,0,841444451235049472
98,Twitter for iPhone,It is very bad. Ecuador has been the Mussolini of the Putin war on America https://t.co/vtUHXB3UYG,,False,Tue Mar 14 00:24:12 +0000 2017,74,841444817632690176
2,Twitter for iPhone,@WonderWomanWins ty,WonderWomanWins,False,Tue Mar 14 00:28:15 +0000 2017,0,841445836609458176
0,Twitter for iPhone,@WonderWomanWins need to check out music,WonderWomanWins,False,Tue Mar 14 00:28:27 +0000 2017,0,841445887108927488
56,Twitter for iPhone,.@chefgwen yes ma'am. This meeting comes before @Snowden stole the most valuable secrets by his own account to… https://t.co/LCxZvbbgfb,chefgwen,False,Tue Mar 14 00:29:56 +0000 2017,55,841446260842364929
161,Twitter for iPhone,I'm not afraid of you @putinRF. I am an Englishwoman. #FVEY #SnowdenOp @snowden @gchq @julianassange… https://t.co/wenM9Qtzh2,,False,Tue Mar 14 00:33:13 +0000 2017,75,841447087418007552
20,Twitter for iPhone,"@ValeryOnFire bit clumsy, google, but yeah, gets the gist",ValeryOnFire,False,Tue Mar 14 00:35:04 +0000 2017,7,841447551224147968
1,Twitter for iPhone,"@FallingOffEarth yes ma'am, God bless you",,False,Tue Mar 14 00:38:40 +0000 2017,1,841448458208870400
241,Twitter for iPhone,Spoiler: it's not the Englishwoman. #FISA #SteeleDossier #SnowdenOp  https://t.co/6RC6ajmZE9 https://t.co/DmTaHkZihh,,False,Tue Mar 14 00:40:24 +0000 2017,81,841448894693281792
614,Twitter for iPhone,.@crowb0t @20committee and he was right. @NSAGov https://t.co/6RC6ajmZE9,crowb0t,False,Tue Mar 14 00:41:21 +0000 2017,598,841449133181394945
38,Twitter for iPhone,.@MarkJLittlewood @gchq &amp; @NSA as well as @metpoliceuk had entire @MashiRafael #SENAIN dump from me last year #FVEY… https://t.co/t5e9C1mGIX,MarkJLittlewood,False,Tue Mar 14 00:42:44 +0000 2017,27,841449483049279488
